S_Name	S_1	S_10	S_11	S_12	S_13	S_14	S_15	S_16	S_17	S_18	S_19	S_2	S_20	S_21	S_22	S_23	S_24	S_25	S_26	S_27	S_28	S_29	S_30	S_31	S_32	S_33	S_34	S_35	S_36	S_37	S_38	S_39	S_4	S_40	S_41	S_42	S_43	S_44	S_45	S_46	S_47	S_48	S_49	S_5	S_50	S_51	S_52	S_53	S_54	S_55	S_56	S_57	S_58	S_59	S_60	S_61	S_62	S_63	S_64	S_65	S_66	S_67	S_68	S_69	S_7	S_70	S_71	S_72	S_8
ASV122	0	0	0	8	0	0	10	0	0	0	0	0	0	0	0	0	0	14	13	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	23	10	0	9	15	9	0	15	0	21	8	0	0	0	0	0	0	9	0	0	0	0	0	0
ASV12217	0	0	0	0	0	0	0	0	0	0	11	0	0	0	10	28	19	0	0	14	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	13	0	0	17	0	14	0	22	0	0	16	27	26	17	0	43	0	0	14	0	0	0	0	9	0	0	0	0	0	0
ASV12233	0	0	0	0	5	0	0	10	4	0	0	0	0	0	0	0	0	19	7	13	0	4	3	0	0	3	7	8	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	5	0	8	0	13	0	31	15	0	6	12	0	12	23	10	0	19	15	16	0
ASV123	0	98	87	99	120	112	116	84	79	74	141	0	179	135	93	167	226	254	204	209	132	152	258	149	165	117	126	92	143	76	52	0	29	21	65	0	0	86	0	116	170	125	511	0	177	473	312	257	273	257	159	277	346	319	281	263	152	172	268	246	282	312	305	390	61	350	167	294	37
ASV12335	14	0	11	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	8	15	0	0	0	0	0	0	14	42	0	27	24	0	25	34	40	69	11	0	10	0	22	0	0	9	35	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	8	0	0	0	0
ASV12347	0	0	0	0	0	0	14	10	6	0	10	0	14	13	0	8	11	0	0	10	0	0	0	0	0	0	0	0	0	48	17	0	0	0	18	0	0	0	10	27	0	0	0	0	0	0	20	0	0	31	40	0	17	35	25	0	15	0	13	19	14	26	18	22	0	0	0	0	0
ASV12371	10	0	15	7	4	22	15	9	0	0	0	7	7	0	3	0	4	0	0	0	16	18	38	0	0	0	0	0	19	11	7	31	18	13	0	11	55	0	13	0	9	9	0	15	3	11	0	71	10	13	29	71	9	0	9	25	0	0	12	33	58	0	24	0	3	0	0	2	0
ASV12387	0	16	12	17	9	19	13	11	0	0	0	0	8	14	0	0	0	0	0	21	0	0	18	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	12	10	3	14	7	27	23	22	0	7	0	0	0	17	0	0	0	0	13	4	0	0	0	0	15	0	0	0
ASV124	31	0	0	39	0	55	74	56	38	0	0	34	57	52	46	22	66	51	63	79	0	0	14	0	0	0	0	0	0	51	74	73	42	45	60	58	42	66	59	61	76	35	142	54	126	118	89	107	94	62	87	45	51	67	61	46	36	106	0	0	0	31	26	0	42	0	0	0	0
ASV12415	0	0	17	22	30	0	18	14	14	0	33	0	13	27	22	0	31	0	18	0	10	0	7	13	0	11	0	0	0	0	8	31	0	21	0	0	0	13	0	27	0	0	16	0	0	20	0	0	21	0	0	24	23	20	42	38	0	20	0	0	17	0	0	21	0	22	28	19	0
ASV12418	0	12	21	16	18	0	8	0	5	0	18	0	0	8	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	15	0	14	8	0	0	22	0	0	33	12	4	0	9	18	16	12	7	16	0	0	0	0	9	0	0	0	14	0	0
ASV12422	0	0	0	19	0	16	0	0	21	0	29	18	12	20	29	19	18	0	18	21	0	0	0	0	0	0	0	0	0	0	14	0	15	0	49	0	16	21	0	0	0	0	0	0	29	0	20	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV12425	17	36	67	51	81	71	48	43	61	37	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	85	0	86	56	41	32	54	74	102	40	0	31	0	35	29	64	54	31	54	40	0	44	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	37
ASV12427	0	0	0	0	0	0	0	0	0	0	32	0	36	33	37	23	26	25	19	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	36	0	0	0	0	0	46	0	0	18	0	0	27	40	0	0	0	0	0	0	0	0	0	0	0
ASV12428	0	0	20	27	0	32	31	0	25	0	32	0	25	21	0	0	25	19	0	12	0	30	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	46	36	0	0	0	0	19	0	28	0	17	0	40	0	0	0	0	0	0	0	0	0	0	0	10	0	49	0	0
ASV12429	0	28	31	37	49	10	29	47	22	37	0	0	0	0	13	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	16	0	0	20	0	0	15	0	22	35	16	11	27	0	0	0	23	0	18	0	0	25	0	0	16	0	0	12	0	0	0	25	0
ASV12436	0	0	0	0	12	0	0	0	0	0	0	0	9	0	7	0	9	0	0	0	31	16	20	17	24	15	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	11	0	0	0	0	0	0	0	0	0	12	0	24	0
ASV12438	0	38	60	98	55	55	45	28	55	54	77	0	23	39	21	44	37	22	0	53	76	65	74	78	66	70	48	47	57	0	29	0	0	0	0	0	0	26	27	99	48	67	59	0	71	89	33	39	80	66	27	82	51	66	48	122	89	104	110	145	102	127	114	90	23	110	142	107	0
ASV1244	21	0	0	0	25	0	0	0	0	0	0	19	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	27	10	18	17	0	0	29	0	39	0	17	0	0	0	0	15	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	15
ASV12443	0	0	31	0	49	0	0	42	26	23	0	0	0	0	0	0	0	27	34	0	70	42	59	64	52	70	21	45	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	76	0	30	0	0	0	0	0	0	0	0	45	32	76	47	107	56	76	0	66	87	67	0
ASV12447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	70	29	27	57	25	20	27	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	26	48	49	0	48	0	50	30	26	0
ASV12449	0	58	97	110	82	29	84	75	77	81	29	0	23	37	51	32	49	75	35	37	191	109	217	167	131	160	84	93	116	0	0	0	0	0	0	0	0	0	0	109	31	40	44	0	33	75	75	42	66	93	58	44	83	47	37	62	55	74	228	247	149	241	213	169	39	186	217	205	0
ASV12467	0	0	0	0	0	0	33	0	0	0	0	0	20	24	0	0	23	25	0	0	0	0	17	13	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	28	0	36	0	19	0	0	24	48	24	26	0	34	0	0	0	30	0	0
ASV12468	0	0	28	55	35	41	0	31	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	32	92	0	0	0	34	17	53	42	54	40	0	23	0	36	0	55	73	0	65	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	29
ASV12472	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	23	20	0	0	13	0	31	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	41	40	16	25	39	0	0	52	29	0
ASV12473	0	0	37	60	52	58	55	16	43	31	0	0	21	21	22	0	0	0	16	9	0	0	0	0	0	0	0	0	0	0	12	0	0	22	0	0	0	23	0	56	20	0	27	0	44	21	37	51	32	0	0	16	0	0	29	0	0	20	0	0	0	0	0	0	0	0	0	0	0
ASV12477	13	39	39	49	0	34	54	44	39	0	53	45	0	54	45	36	43	63	38	54	0	19	0	0	0	0	0	0	0	83	28	42	32	67	61	65	38	28	62	36	26	15	21	0	36	54	47	43	49	0	29	0	0	25	37	24	37	49	0	0	0	30	0	0	48	0	21	0	17
ASV12489	0	0	0	38	31	0	23	22	35	23	0	0	14	0	14	0	20	0	14	23	0	0	0	0	0	0	15	0	0	36	0	15	0	0	0	0	13	0	19	29	19	0	8	0	23	0	27	38	21	0	0	0	15	0	41	0	24	16	21	0	25	15	19	35	0	14	34	23	0
ASV12490	37	0	25	26	20	38	30	0	0	0	0	36	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	42	57	32	0	0	55	80	85	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	31	0	0	0	47
ASV12506	0	55	51	50	72	18	49	104	21	38	20	0	21	10	28	31	15	35	29	35	17	20	21	12	32	24	40	24	27	0	0	0	0	0	0	0	0	13	0	49	17	32	80	0	20	51	95	20	40	75	47	15	63	12	40	32	37	35	33	72	79	59	99	136	0	25	76	90	0
ASV12514	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	45	24	0	37	18	12	20	29	17	0	28	24	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	39	0	48	35	33	17	0	16	0	21	27	17	55	41	35	0
ASV12517	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	29	0	12	13	15	19	14	0	17	6	20	9	0	0
ASV12525	0	20	17	0	14	24	37	28	15	16	12	12	0	0	11	0	0	0	13	14	15	19	21	16	15	24	27	20	24	0	13	0	15	0	14	0	20	0	23	0	0	0	0	0	0	0	0	20	0	0	0	0	10	11	0	0	8	13	18	15	27	42	29	14	12	25	40	33	23
ASV12532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	32	39	41	0	30	16	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	52	72	38	30	30	0	28	57	53	0
ASV12533	18	29	0	39	31	28	27	0	28	31	15	13	0	0	19	0	22	0	0	16	0	0	0	0	0	0	0	0	0	27	0	23	30	24	0	0	68	30	40	0	0	0	0	12	21	19	34	13	0	0	0	32	0	0	34	23	27	25	0	0	0	0	0	0	24	0	0	0	0
ASV12545	0	0	0	0	0	0	0	0	0	0	0	0	0	12	5	6	15	14	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	11	12	0	0	18	0	0	0	0	0	0	0	0	0	37	0	0	18	10	0	0	0	0	18	0	19	0	0	0	0	0	0	0	0
ASV12554	0	20	17	15	22	15	0	0	17	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	5	0	0	0	23	0	0	0	0	0	0	0	0	0	38	19	11	0	0	20	31	16	33	16	17	0	22	0	0	0	0	0	13	12	31	0	7	14	0	0	0	0	0	0
ASV12557	24	0	0	26	0	24	29	28	0	32	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	35	34	56	39	36	14	53	38	53	21	24	0	0	43	19	0	41	35	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	30
ASV12568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	77	73	45	106	93	78	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	75	49	80	102	96	0	68	102	77	0
ASV12569	0	0	0	0	0	35	0	0	0	0	18	21	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	33	16	0	0	59	0	35	0	0	0	0	0	0	0	23	0	11	0	16	0	0	0	0	13	0	0	0	0	0	0	0	0	40	0	0	0	0
ASV12575	43	0	0	86	30	32	59	58	38	54	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	88	0	0	71	0	0	67	0	0	43	39	79	83	65	0	0	0	0	33	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV12577	0	81	47	0	77	57	0	86	63	77	27	26	0	0	21	24	19	31	0	49	0	17	0	0	0	0	0	0	0	0	0	68	0	0	108	64	0	56	0	85	0	0	0	0	84	131	47	105	77	43	31	0	0	0	0	47	27	0	0	0	0	0	0	0	0	62	0	43	0
ASV12578	0	23	28	0	0	0	0	28	0	0	38	0	48	25	33	27	34	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	31	0	0	0	0	0	0	24	0	14	0	0	0	0	0	47	30	0	32	0	0	0	0	0	0	0	0	0	0	0
ASV12587	0	0	13	0	0	0	0	0	0	0	26	0	34	0	0	0	15	0	0	0	72	62	64	31	35	48	21	19	21	0	0	0	0	0	0	0	0	0	0	18	0	0	34	0	0	0	0	0	0	0	23	47	32	28	39	27	0	44	62	70	74	23	33	36	0	24	64	65	0
ASV12588	27	52	72	70	76	0	85	45	0	49	66	0	82	86	51	69	86	63	0	40	36	38	39	0	0	0	0	0	0	0	0	46	51	34	0	0	84	0	0	99	0	54	0	40	126	0	63	55	0	80	0	66	68	35	0	0	0	77	0	0	32	0	0	0	0	0	0	0	22
ASV12591	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	55	0	78	55	90	71	77	68	49	63	71	52	51	0	0	0	33	29	0	60	56	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	62	80	48	0	118	139	54	70	90	105	41	96	92	77	0
ASV12592	0	0	0	0	27	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	29	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	59	0	0	0	56	0	46	0	32	37	0	0	28	0	0	48	0	0	29	67	0
ASV12593	0	26	0	14	9	12	11	0	12	0	9	0	14	11	0	0	11	0	9	10	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	11	30	0	0	0	14	0	0	21	0	0	0	8	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV12600	0	32	29	0	0	22	31	36	0	0	0	0	0	40	0	28	0	39	0	0	0	0	0	30	34	0	0	0	36	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	40	0	37	0	0	35	0	44	40	0	57	0	0	0
ASV12603	28	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	14	37	17	22	0	8	55	15	75	0	0	0	0	22	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	20
ASV12625	0	0	0	0	0	18	12	19	14	0	0	0	0	0	0	0	0	24	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	22	13	0	0	0	0	31	0	48	36	24	0	10	19	0	7	0	26	22	0	7	12	16	18	0	0	0	11	0
ASV12637	0	0	9	0	0	23	0	0	20	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	53	25	24	17	22	21	21	33	13	17	15	0	0	0	39	0	0	19	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	13	0	0	0	0
ASV12638	0	50	0	67	54	51	56	47	61	45	23	0	18	22	34	0	0	20	0	0	0	0	0	0	0	0	0	0	0	42	48	33	0	35	33	61	94	73	69	102	51	63	53	0	111	50	62	165	58	0	0	31	0	21	0	17	27	0	0	33	0	0	18	0	0	0	0	0	0
ASV12640	0	0	0	38	0	0	24	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	67	69	0	67	55	86	55	31	37	70	65	0	34	0	43	0	0	0	28	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0
ASV12642	0	0	0	0	0	0	0	0	0	0	13	0	23	13	0	15	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	30	0	0	0	0	30	22	38	0	16	31	16	0	21	30	0	33	0	0	0	0	0	0	0	0
ASV12654	0	0	9	0	0	43	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	41	39	0	31	26	50	82	35	92	31	21	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
ASV12655	0	47	0	36	19	22	0	22	0	28	21	0	0	0	0	0	21	21	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	20	27	0	0	0	0	0	55	0	34	22	34	27	24	0	0	0	0	30	50	0	0	31	17	0	0	0	0	0	41	8	0
ASV12656	0	0	29	31	34	43	46	0	38	0	20	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	114	0	45	43	0	0	22	0	38	48	23	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV12664	0	43	0	68	42	0	28	68	36	52	28	0	0	26	0	18	23	0	0	49	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	30	0	85	0	31	31	0	38	57	103	56	97	51	56	46	0	18	22	52	0	0	28	37	0	0	0	0	0	0	40	26	0
ASV12674	0	0	0	8	0	0	0	0	14	10	0	0	0	12	22	0	0	0	0	5	0	0	0	0	0	0	0	0	0	9	0	0	0	0	28	0	0	0	0	30	24	0	26	0	17	0	23	0	0	0	10	29	7	0	21	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV12675	34	40	50	81	41	52	50	39	0	27	51	53	47	24	49	0	43	0	0	0	0	0	0	0	0	0	0	0	0	101	130	84	21	72	99	109	39	49	52	215	116	105	114	24	115	93	42	57	62	70	76	92	62	41	67	42	40	60	41	23	0	0	36	20	0	0	0	0	0
ASV12676	0	0	25	0	26	0	0	0	0	0	50	0	33	30	0	27	35	30	0	0	41	46	23	25	36	0	0	19	0	0	0	0	0	0	0	0	0	0	0	25	0	17	0	0	22	29	0	0	58	24	29	47	33	30	34	35	68	55	60	92	94	38	51	39	0	13	74	61	0
ASV12696	19	13	0	21	11	0	18	0	0	0	14	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	20	0	41	37	0	0	0	0	41	19	0	0	0	47	15	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV12697	46	16	17	17	0	16	12	0	13	0	24	44	16	30	16	17	18	14	0	12	0	0	0	0	0	0	0	0	0	34	26	29	36	69	54	85	16	22	34	0	15	0	55	42	63	24	0	26	0	25	20	14	0	0	11	20	18	22	0	0	0	0	0	0	51	0	0	0	23
ASV12700	0	0	0	0	13	7	16	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	51	25	14	19	0	35	31	0	0	27	24	0	19	0	15	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV12703	0	11	19	15	13	0	0	13	0	0	20	0	19	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	37	54	0	16	63	39	14	35	24	15	28	44	17	0	0	0	26	0	27	0	20	32	0	0	0	0	0	0
ASV12723	18	0	0	0	15	21	15	8	19	0	0	15	0	6	0	0	0	12	0	10	0	0	0	6	0	0	0	0	0	36	19	28	27	37	0	12	39	22	50	6	10	0	0	42	0	0	0	11	20	0	0	0	0	0	0	0	8	0	0	0	8	0	0	0	34	0	0	0	24
ASV12732	15	0	0	0	0	9	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	12	0	0	13	18	0	26	27	0	0	0	0	20	16	0	6	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
ASV12738	0	18	9	19	13	17	16	7	4	0	10	0	0	0	0	0	8	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	17	0	0	29	0	14	23	11	22	0	12	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV12744	0	18	13	20	12	18	13	0	0	6	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	15	0	0	18	0	0	16	0	27	21	15	9	0	38	0	16	34	14	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV12748	0	24	29	49	38	39	16	29	46	46	48	0	50	25	33	27	51	27	25	36	48	42	36	21	26	14	25	13	19	0	0	0	0	0	15	0	22	22	32	52	19	17	50	0	22	47	42	24	66	30	26	28	32	22	27	47	49	43	31	40	46	20	41	26	14	25	71	47	0
ASV12752	0	57	67	97	47	38	56	0	20	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	56	49	0	78	0	51	0	87	0	57	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	63	84	0
ASV12754	0	0	0	0	45	0	0	51	0	0	111	0	150	73	48	81	90	65	55	60	106	128	109	74	85	75	61	46	92	0	19	0	0	0	0	0	0	15	0	0	0	70	0	0	0	92	0	0	71	67	66	92	36	53	88	139	93	101	0	48	117	85	53	76	0	34	68	105	0
ASV12758	21	0	0	0	0	0	11	0	0	0	31	0	0	0	11	0	13	0	0	0	0	0	0	0	0	0	0	0	0	45	22	45	10	43	0	18	27	15	16	11	0	0	0	14	0	0	0	0	0	0	11	0	0	19	22	0	10	12	0	0	0	0	0	0	0	0	0	0	0
ASV12768	0	0	0	0	0	0	0	0	0	0	0	0	21	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	25	0	0	25	34	0	0	22	50	16	39	0	0	32	0	0	0	13	11	0	0	9	0	0	0	0	0	0
ASV12769	21	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	67	62	36	37	50	53	54	59	63	0	0	0	0	25	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	25
ASV12778	0	32	24	37	13	7	15	37	29	32	28	0	0	16	20	14	23	0	22	36	26	20	19	20	11	11	0	19	16	14	0	0	0	0	0	0	0	16	0	60	42	20	26	0	34	26	34	0	39	47	48	55	25	29	15	45	29	45	47	60	37	60	36	0	0	35	47	20	0
ASV12787	0	20	15	19	20	29	22	19	19	13	15	38	7	10	0	6	0	0	9	0	11	19	6	0	0	0	0	16	17	21	0	0	0	25	0	32	28	43	0	27	18	18	37	0	58	32	31	36	25	37	25	0	0	17	18	20	0	0	15	22	18	17	26	0	0	0	35	0	14
ASV12798	0	23	20	27	14	7	20	20	0	17	0	0	0	0	5	13	14	7	8	14	0	0	23	0	19	0	20	14	12	0	0	0	0	0	0	0	0	0	0	0	13	16	0	0	24	41	31	25	63	18	17	22	0	0	0	21	15	16	0	0	30	0	0	0	0	82	61	0	0
ASV128	15	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	37	18	23	0	0	0	0	0	0	0	0	0	0	0	34	27	33	46	65	37	0	43	38	20	39	0	0	42	0	0	0	47	0	32	41	26	0	29	53	0	0	0	0	0	0	0	0	0	0	0	0	0	27
ASV12800	0	0	0	0	0	0	18	14	0	0	0	0	0	0	14	16	0	11	0	0	11	5	9	12	11	4	15	13	16	0	0	0	0	0	0	0	0	0	0	0	0	14	16	0	15	0	0	48	0	0	0	27	22	19	0	18	18	17	32	13	15	12	19	0	0	17	28	19	0
ASV12804	0	0	0	0	0	14	0	0	16	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	26	51	38	9	0	0	98	23	58	0	0	0	0	43	0	0	0	13	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	28
ASV12810	172	46	48	93	56	92	76	53	88	85	20	144	0	0	11	0	14	0	0	0	0	0	0	0	0	0	0	0	0	69	93	129	123	76	42	69	159	94	116	91	97	45	37	134	105	39	38	69	46	0	0	0	0	18	12	0	16	0	0	0	0	0	0	0	92	0	0	0	115
ASV12811	472	0	0	0	0	70	0	0	46	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	82	117	283	86	70	109	228	138	218	0	0	0	0	309	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	188
ASV12813	220	0	11	16	0	16	12	8	23	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	35	71	92	52	34	74	128	52	56	0	25	0	0	174	23	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	165
ASV12821	32	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	24	40	15	36	20	42	26	10	36	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0
ASV12835	93	25	38	49	24	0	0	0	45	0	21	49	0	18	0	9	0	7	0	9	0	0	0	0	0	0	0	0	0	67	55	0	0	81	53	79	100	46	66	0	44	23	56	112	0	49	21	64	34	0	26	25	17	13	0	14	0	0	0	10	0	0	0	0	52	0	0	0	74
ASV12837	33	0	0	0	0	0	0	0	0	0	10	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	13	41	49	39	16	29	41	8	16	10	14	0	0	35	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	33
ASV12869	0	0	2	0	0	0	0	13	6	0	0	6	0	3	9	2	0	0	4	0	0	0	0	0	0	8	4	10	0	0	23	0	0	16	6	6	0	11	0	9	14	0	0	0	0	0	0	0	0	0	0	0	6	0	0	13	0	14	0	11	12	0	0	14	10	25	8	0	6
ASV12927	0	0	0	21	0	0	30	31	29	27	0	0	0	0	0	0	0	20	14	16	0	17	0	0	0	9	0	8	17	30	46	62	0	44	0	33	0	61	65	32	29	17	0	0	30	0	30	27	33	16	0	16	0	14	0	17	0	12	0	0	0	0	0	0	33	10	19	0	28
ASV12931	0	0	0	0	16	0	6	5	13	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	16	0	16	0	9	17	11	0	25	0	17	0	0	0	20	7	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
ASV12944	0	0	0	0	0	9	0	0	4	0	0	0	0	0	4	4	8	0	0	12	0	0	0	0	0	0	0	0	0	6	22	0	9	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	5	11	0	0	0	0	0	0	0	0	8	7	10	0	0	5	0
ASV1301	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	16	9	5	11	0	13	11	14	14	34	0	0	21	5	0	23	0	15	0	0	0	0	0	22	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
ASV131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	80	69	46	37	56	82	44	50	69	45	37	67	0	20	0	0	0	0	0	0	57	38	0	0	0	0	0	44	0	0	0	0	106	0	66	157	56	65	46	0	0	79	68	110	106	129	153	25	125	70	138	0
ASV1323	0	0	0	10	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	29	16	23	27	0	30	23	25	48	12	16	11	0	0	0	11	11	13	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
